1 | 上海 | Np lieu
11707 | 、 | ponctuation faible
11708 | 莆田 | Np lieu
11710 | 五 | num cardinale
11711 | 地 | Nc général
11712 | 市 | Nc général
11713 | 乡镇 | Nc général
11715 | 企业 | Nc général
11717 | 经济 | Nc général
11719 | 总量 | Nc général
11721 | 占 | verbe principal
11722 | 全 | det indéfini
11723 | 省 | Nc général
11724 | 百分之七十 | num cardinale
11729 | 以上 | Nc notion de direction
11731 | 。 | ponctuation forte
11732 | 据 | prep général
11733 | 福建 | Np lieu
11735 | 乡镇 | Nc général
11737 | 企业局 | Nc général
11740 | 统计 | verbe principal
11742 | ， | ponctuation faible
11743 | 一九九五年 | Nc années
11748 | 福建省 | Np lieu
11751 | 乡镇 | Nc général
11753 | 企业 | Nc général
11755 | 总 | adj qualificatif général attribut du sujet
11756 | 产值 | Nc général
11758 | 已 | adv général
11759 | 达 | verbe principal
11760 | 二千三百八十一点五亿 | num cardinale
11770 | 元 | spécificatif
11771 | 人民币 | Nc général
11774 | ， | ponctuation faible
11775 | 其中 | Nc général
11777 | 工业 | Nc général
11779 | 产值 | Nc général
11781 | 一千五百五十九亿 | num cardinale
11789 | 元 | spécificatif
11790 | 人民币 | Nc général
11793 | ， | ponctuation faible
11794 | 全 | det indéfini
11795 | 年 | spécificatif
11796 | 创 | verbe principal
11797 | 利润 | Nc général
11799 | 一百零九亿 | num cardinale
11804 | 元 | spécificatif
11805 | 人民币 | Nc général
11808 | 。 | ponctuation forte
11809 | 乡镇 | Nc général
11811 | 企业 | Nc général
11813 | 创造 | verbe principal
11815 | 的 | particule structure suffix de modifier
11816 | 国民 | Nc général
11818 | 生产 | Nc général
11820 | 总值 | Nc général
11822 | 约 | adv général
11823 | 占 | verbe principal
11824 | 福建省 | Np lieu
11827 | 国民 | Nc général
11829 | 生产 | Nc général
11831 | 总值 | Nc général
11833 | 的 | particule structure dans la structure de
11834 | 三分之一 | num cardinale
11838 | 。 | ponctuation forte
11839 | “ | ponctuation mise en évidence
11840 | 八五 | 
11842 | ” | ponctuation mise en évidence
11843 | 期间 | Nc général
11845 | （ | ponctuation parenthèses
11846 | 一九九一 | Nc années
11850 | 至 | prep général
11851 | 一九九五年 | Nc années
11856 | ） | ponctuation parenthèses
11857 | ， | ponctuation faible
11858 | 福建省 | Np lieu
11861 | 乡镇 | Nc général
11863 | 企业 | Nc général
11865 | 累计 | adv général
11867 | 上缴 | verbe principal
11869 | 了 | particule temps action finie
11870 | 一百八十五点六亿 | num cardinale
11878 | 元 | spécificatif
11879 | 人民币 | Nc général
11882 | 的 | particule structure dans la structure de
11883 | 税金 | Nc général
11885 | ， | ponctuation faible
11886 | 完成 | verbe principal
11888 | 出口 | Nc général
11890 | 交货值 | Nc général
11893 | 一千零五十五亿 | num cardinale
11900 | 元 | spécificatif
11901 | 人民币 | Nc général
11904 | 。 | ponctuation forte
11905 | 全 | det indéfini
11906 | 省 | Nc général
11907 | 已 | adv général
11908 | 有 | verbe auxiliaire
11909 | 十一 | num cardinale
11911 | 家 | spécificatif
11912 | 乡镇 | Nc général
11914 | 企业 | Nc général
11916 | 跻身 | verbe principal
11918 | 中国 | Np lieu
11920 | “ | ponctuation mise en évidence
11921 | 最佳 | adj qualificatif général attribut du sujet
11923 | 经济 | Nc général
11925 | 效益 | Nc général
11927 | 乡镇 | Nc général
11929 | 企业 | Nc général
11931 | ” | ponctuation mise en évidence
11932 | 行列 | Nc général
11934 | 。 | ponctuation forte
11935 | 目前 | Nc notion de temps saison et Jie Qi
11937 | ， | ponctuation faible
11938 | 福建省 | Np lieu
11941 | 已 | adv général
11942 | 涌现 | verbe principal
11944 | 出 | verbe principal
11945 | 一 | num cardinale
11946 | 批 | spécificatif
11947 | 科技 | Nc général
11949 | 含量 | Nc général
11951 | 较 | adv général
11952 | 高 | adj qualificatif général épithète
11953 | 、 | ponctuation faible
11954 | 发展 | Nc général
11956 | 后劲 | Nc général
11958 | 较 | adv général
11959 | 足 | adj qualificatif général épithète
11960 | 的 | particule structure suffix de modifier
11961 | 乡镇 | Nc général
11963 | 企业 | Nc général
11965 | 或 | conj coordination lier tout
11966 | 乡镇 | Nc général
11968 | 企业 | Nc général
11970 | 集团 | Nc général
11972 | 。 | ponctuation forte
11973 | 据 | prep général
11974 | 统计 | Nc général
11976 | ， | ponctuation faible
11977 | 在 | prep général
11978 | 全 | det indéfini
11979 | 省 | Nc général
11980 | 一百九十一 | num cardinale
11985 | 个 | spécificatif
11986 | 已 | adv général
11987 | 建立 | verbe principal
11989 | 的 | particule structure suffix de modifier
11990 | 乡镇 | Nc général
11992 | 企业 | Nc général
11994 | 集团 | Nc général
11996 | 中 | Nc notion de direction
11997 | ， | ponctuation faible
11998 | 产值 | Nc général
12000 | 上 | verbe principal
12001 | 亿 | num cardinale
12002 | 元 | spécificatif
12003 | 人民币 | Nc général
12006 | 的 | particule structure suffix de modifier
12007 | 已 | adv général
12008 | 达 | verbe principal
12009 | 五十多 | num cardinale
12012 | 个 | spécificatif
12013 | ， | ponctuation faible
12014 | 有些 | pron indéfini
12016 | 已 | adv général
12017 | 达 | verbe principal
12018 | 五 | num cardinale
12019 | 至 | prep général
12020 | 十亿 | num cardinale
12022 | 元 | spécificatif
12023 | 。 | ponctuation forte
12024 | 福州 | Np lieu
12026 | 鼓山镇 | Np lieu
12029 | 的 | particule structure dans la structure de
12030 | 福兴 | Np autre
12032 | 投资区 | Nc général
12035 | 、 | ponctuation faible
12036 | 晋江 | Np lieu
12038 | 安海 | Np lieu
12040 | 的 | particule structure dans la structure de
12041 | 桥头 | Nc général
12043 | 工业区 | Nc général
12046 | 均 | adv général
12047 | 成为 | verbe principal
12049 | 全 | det indéfini
12050 | 国 | Nc général
12051 | 乡镇 | Nc général
12053 | 企业 | Nc général
12055 | 示范 | Nc général
12057 | 小 | adj qualificatif général attribut du sujet
12058 | 区 | Nc général
12059 | 。 | ponctuation forte
12060 | （ | ponctuation parenthèses
12061 | 完 | verbe principal
12062 | ） | ponctuation parenthèses
12063 | 内蒙古 | Np lieu
12066 | 呼伦贝尔盟 | Np lieu
12071 | 加大 | verbe principal
12073 | 开放 | Nc général
12075 | 力度 | Nc général
12077 | 新华社 | Nc général
12080 | 呼和浩特 | Np lieu
12084 | 三月 | Nc mois
12086 | 二日 | Nc jour
12088 | 电 | Nc général
12089 | （ | ponctuation parenthèses
12090 | 记者 | Nc général
12092 | 何涛 | Np noms
12094 | ） | ponctuation parenthèses
12095 | 最近 | Nc notion de temps saison et Jie Qi
12097 | 一 | num cardinale
12098 | 个 | spécificatif
12099 | 时期 | Nc général
12101 | ， | ponctuation faible
12102 | 地处 | verbe principal
12104 | 中国 | Np lieu
12106 | 沿边 | Nc général
12108 | 开放 | Nc général
12110 | 前沿 | Nc général
12112 | 的 | particule structure suffix de modifier
12113 | 内蒙古 | Np lieu
12116 | 呼伦贝尔盟 | Np lieu
12121 | 采取 | verbe principal
12123 | 一 | num cardinale
12124 | 系列 | spécificatif
12126 | 措施 | Nc général
12128 | ， | ponctuation faible
12129 | 大力 | adv général
12131 | 改善 | verbe principal
12133 | 投资 | Nc général
12135 | 环境 | Nc général
12137 | ， | ponctuation faible
12138 | 加快 | verbe principal
12140 | 对 | prep général
12141 | 外 | Nc général
12142 | 开放 | Nc général
12144 | 步伐 | Nc général
12146 | 。 | ponctuation forte
12147 | 呼伦贝尔盟 | Np lieu
12152 | 位于 | verbe principal
12154 | 中国 | Np lieu
12156 | 北疆 | Nc général
12158 | 边陲 | Nc général
12160 | ， | ponctuation faible
12161 | 与 | prep général
12162 | 俄罗斯 | Np lieu
12165 | 、 | ponctuation faible
12166 | 蒙古 | Np lieu
12168 | 接壤 | verbe principal
12170 | 。 | ponctuation forte
12171 | 在 | prep général
12172 | 境内 | Nc général
12174 | 长达 | verbe principal
12176 | 一千六百多 | num cardinale
12181 | 公里 | spécificatif
12183 | 的 | particule structure suffix de modifier
12184 | 边境线 | Nc général
12187 | 上 | Nc notion de direction
12188 | ， | ponctuation faible
12189 | 分布 | verbe principal
12191 | 着 | particule temps action finie
12192 | 国家 | Nc général
12194 | 一 | num cardinale
12195 | 、 | ponctuation faible
12196 | 二 | num cardinale
12197 | 类 | spécificatif
12198 | 口岸 | Nc général
12200 | 九 | num cardinale
12201 | 个 | spécificatif
12202 | 。 | ponctuation forte
12203 | 为 | prep général
12204 | 充分 | adv général
12206 | 发挥 | verbe principal
12208 | 地缘 | Nc général
12210 | 优势 | Nc général
12212 | ， | ponctuation faible
12213 | 进一步 | adv général
12216 | 加快 | verbe principal
12218 | 对 | prep général
12219 | 外 | Nc général
12220 | 开放 | Nc général
12222 | 步伐 | Nc général
12224 | ， | ponctuation faible
12225 | 呼伦贝尔盟 | Np lieu
12230 | 自 | prep général
12231 | 去年 | Nc notion de temps saison et Jie Qi
12233 | 下半年 | Nc notion de temps saison et Jie Qi
12236 | 开始 | Nc notion de direction
12238 | ， | ponctuation faible
12239 | 认真 | adv général
12241 | 总结 | verbe principal
12243 | 在 | prep général
12244 | 对 | prep général
12245 | 外 | Nc général
12246 | 开放 | Nc général
12248 | 方面 | Nc général
12250 | 存在 | verbe principal
12252 | 的 | particule structure suffix de modifier
12253 | 问题 | Nc général
12255 | 和 | conj coordination lier que d'expressions
12256 | 不足 | Nc général
12258 | ， | ponctuation faible
12259 | 大力 | adv général
12261 | 开展 | verbe principal
12263 | 了 | particule temps action finie
12264 | “ | ponctuation mise en évidence
12265 | 创造 | verbe principal
12267 | 良好 | adj qualificatif général attribut du sujet
12269 | 开放 | Nc général
12271 | 环境 | Nc général
12273 | ” | ponctuation mise en évidence
12274 | 活动 | Nc général
12276 | 。 | ponctuation forte
12277 | 从 | prep général
12278 | 去年 | Nc notion de temps saison et Jie Qi
12280 | 十月份 | Nc mois
12283 | 开始 | Nc notion de direction
12285 | ， | ponctuation faible
12286 | 呼伦贝尔盟 | Np lieu
12291 | 出台 | verbe principal
12293 | 了 | particule temps action finie
12294 | 新 | adj qualificatif général épithète
12295 | 的 | particule structure suffix de modifier
12296 | 《 | ponctuation parenthèses
12297 | 对 | prep général
12298 | 外 | Nc général
12299 | 开放 | Nc général
12301 | 优惠 | Nc général
12303 | 政策 | Nc général
12305 | 》 | ponctuation parenthèses
12306 | 。 | ponctuation forte
12307 | 为 | prep général
12308 | 制止 | verbe principal
12310 | 乱 | adv général
12311 | 收费 | verbe principal
12313 | 、 | ponctuation faible
12314 | 乱 | adv général
12315 | 罚款 | verbe principal
12317 | 和 | conj coordination lier que d'expressions
12318 | 乱 | adv général
12319 | 设卡 | verbe principal
12321 | ， | ponctuation faible
12322 | 除 | prep général
12323 | 勒令 | verbe principal
12325 | 取消 | verbe principal
12327 | 一百四十八 | num cardinale
12332 | 项 | spécificatif
12333 | 不合理 | adj qualificatif général attribut du sujet
12336 | 收费 | Nc général
12338 | 外 | Nc notion de direction
12339 | ， | ponctuation faible
12340 | 对 | prep général
12341 | 集体 | Nc général
12343 | 、 | ponctuation faible
12344 | 个体 | Nc général
12346 | 私营 | adj qualificatif général attribut du sujet
12348 | 经济 | Nc général
12350 | 实行 | verbe principal
12352 | “ | ponctuation mise en évidence
12353 | 缴费 | Nc général
12355 | 明白卡 | Nc général
12358 | 、 | ponctuation faible
12359 | 登记卡 | Nc général
12362 | ” | ponctuation mise en évidence
12363 | 制度 | Nc général
12365 | 。 | ponctuation forte
12366 | 目前 | Nc notion de temps saison et Jie Qi
12368 | ， | ponctuation faible
12369 | 全 | det indéfini
12370 | 盟 | Nc général
12371 | 已 | adv général
12372 | 撤掉 | verbe principal
12374 | 各 | det indéfini
12375 | 类 | spécificatif
12376 | 堵卡站 | Nc général
12379 | 二十多 | num cardinale
12382 | 个 | spécificatif
12383 | 。 | ponctuation forte
12384 | 在 | prep général
12385 | 海拉尔市 | Np lieu
12389 | ， | ponctuation faible
12390 | 重点 | adv général
12392 | 抓 | verbe principal
12393 | 了 | particule temps action finie
12394 | 办事 | Nc général
12396 | 效率 | Nc général
12398 | 低 | adj qualificatif général épithète
12399 | 的 | particule structure suffix de modifier
12400 | 整顿 | Nc général
12402 | 问题 | Nc général
12404 | 。 | ponctuation forte
12405 | 三资 | adj qualificatif général attribut du sujet
12407 | 企业 | Nc général
12409 | 的 | particule structure dans la structure de
12410 | 审批 | Nc général
12412 | 速度 | Nc général
12414 | 已 | adv général
12415 | 由 | prep général
12416 | 原来 | adj qualificatif général attribut du sujet
12418 | 的 | particule structure dans la structure de
12419 | 一 | num cardinale
12420 | 个 | spécificatif
12421 | 月 | Nc général
12422 | 左右 | Nc notion de direction
12424 | 限定 | verbe principal
12426 | 在 | prep général
12427 | 七 | num cardinale
12428 | 天 | spécificatif
12429 | 以内 | Nc notion de direction
12431 | 。 | ponctuation forte
12432 | 盟 | Nc général
12433 | 工商 | Nc général
12435 | 部门 | Nc général
12437 | 对 | prep général
12438 | 个体 | Nc général
12440 | 私营 | adj qualificatif général attribut du sujet
12442 | 企业 | Nc général
12444 | 申办 | verbe principal
12446 | 营业 | Nc général
12448 | 执照 | Nc général
12450 | 实行 | verbe principal
12452 | 一 | num cardinale
12453 | 张 | spécificatif
12454 | 表格 | Nc général
12456 | 、 | ponctuation faible
12457 | 一 | num cardinale
12458 | 张 | spécificatif
12459 | 照片 | Nc général
12461 | 、 | ponctuation faible
12462 | 一 | num cardinale
12463 | 张 | spécificatif
12464 | 身份证 | Nc général
12467 | 、 | ponctuation faible
12468 | 一 | num cardinale
12469 | 天 | spécificatif
12470 | 办 | verbe principal
12471 | 完 | verbe principal
12472 | 的 | particule structure dans la structure de
12473 | 工作 | Nc général
12475 | 制度 | Nc général
12477 | 。 | ponctuation forte
12478 | 商检 | Nc général
12480 | 部门 | Nc général
12482 | 将 | particule structure particule ba
12483 | 原来 | adv général
12485 | 七 | num cardinale
12486 | 至 | prep général
12487 | 十 | num cardinale
12488 | 天 | spécificatif
12489 | 完成 | verbe principal
12491 | 的 | particule structure suffix de modifier
12492 | 产地 | Nc général
12494 | 检验 | Nc général
12496 | 时间 | Nc général
12498 | 缩短 | verbe principal
12500 | 到 | verbe principal
12501 | 一 | num cardinale
12502 | 至 | prep général
12503 | 三 | num cardinale
12504 | 天 | spécificatif
12505 | 。 | ponctuation forte
12506 | 黑山头 | Np lieu
12509 | 口岸 | Nc général
12511 | 联检 | Nc général
12513 | 部门 | Nc général
12515 | 将 | particule structure particule ba
12516 | 原来 | adv général
12518 | 要 | verbe principal
12519 | 二 | num cardinale
12520 | 至 | prep général
12521 | 三 | num cardinale
12522 | 天 | spécificatif
12523 | 办 | verbe principal
12524 | 完 | verbe principal
12525 | 的 | particule structure suffix de modifier
12526 | 出入境 | Nc général
12529 | 手续 | Nc général
12531 | 改为 | verbe principal
12533 | 一 | num cardinale
12534 | 天 | spécificatif
12535 | 办 | verbe principal
12536 | 完 | verbe principal
12537 | 。 | ponctuation forte
12538 | 迄今 | adv général
12540 | ， | ponctuation faible
12541 | 呼伦贝尔盟 | Np lieu
12546 | 十三 | num cardinale
12548 | 个 | spécificatif
12549 | 旗 | Nc général
12550 | 市 | Nc général
12551 | 已 | adv général
12552 | 全部 | adv général
12554 | 进入 | verbe principal
12556 | 全 | det indéfini
12557 | 国 | Nc général
12558 | 电话 | Nc général
12560 | 直拨网 | Nc général
12563 | ， | ponctuation faible
12564 | 并 | conj coordination lier tout
12565 | 成为 | verbe principal
12567 | 中国 | Np lieu
12569 | 最 | adv général
12570 | 大 | adj qualificatif général épithète
12571 | 的 | particule structure suffix de modifier
12572 | 电话 | Nc général
12574 | 本地网 | Nc général
12577 | 。 | ponctuation forte
12578 | 海拉尔 | Np lieu
12581 | 、 | ponctuation faible
12582 | 满洲里 | Np lieu
12585 | 等 | particule autres
12586 | 城市 | Nc général
12588 | 先后 | adv général
12590 | 建起 | verbe principal
12592 | 星级 | adj qualificatif général attribut du sujet
12594 | 宾馆 | Nc général
12596 | 饭店 | Nc général
12598 | 十余 | num cardinale
12600 | 所 | spécificatif
12601 | 。 | ponctuation forte
12602 | 去年 | Nc notion de temps saison et Jie Qi
12604 | ， | ponctuation faible
12605 | 海拉尔 | Np lieu
12608 | 飞机场 | Nc général
12611 | 扩建 | verbe principal
12613 | 成为 | verbe principal
12615 | 国际 | Nc général
12617 | 航空港 | Nc général
12620 | ， | ponctuation faible
12621 | 三０一 | num cardinale
12624 | 国道 | Nc général
12626 | 海拉尔 | Np lieu
12629 | 至 | prep général
12630 | 满洲里 | Np lieu
12633 | 段 | Nc général
12634 | 建成 | verbe principal
12636 | 通车 | verbe principal
12638 | ， | ponctuation faible
12639 | 额尔古纳河 | Np lieu
12644 | 航运 | Nc général
12646 | 试航 | verbe principal
12648 | 成功 | adj qualificatif général épithète
12650 | ， | ponctuation faible
12651 | 使 | verbe principal
12652 | 呼伦贝尔盟 | Np lieu
12657 | 形成 | verbe principal
12659 | 了 | particule temps action finie
12660 | 铁路 | Nc général
12662 | 、 | ponctuation faible
12663 | 公路 | Nc général
12665 | 、 | ponctuation faible
12666 | 水路 | Nc général
12668 | 和 | conj coordination lier que d'expressions
12669 | 空中 | Nc général
12671 | 立体 | adv général
12673 | 开放 | verbe principal
12675 | 、 | ponctuation faible
12676 | 多 | num cardinale
12677 | 口 | spécificatif
12678 | 通商 | verbe principal
12680 | 的 | particule structure suffix de modifier
12681 | 新 | adj qualificatif général attribut du sujet
12682 | 格局 | Nc général
12684 | ， | ponctuation faible
12685 | 适应 | verbe principal
12687 | 了 | particule temps action finie
12688 | 国内外 | Nc général
12691 | 客商 | Nc général
12693 | 来 | verbe principal
12694 | 呼盟 | Np abbreviation
12696 | 观光 | verbe principal
12698 | 旅游 | verbe principal
12700 | 、 | ponctuation faible
12701 | 洽谈 | verbe principal
12703 | 生意 | Nc général
12705 | 的 | particule structure suffix de modifier
12706 | 需要 | Nc général
12708 | 。 | ponctuation forte
12709 | 投资 | Nc général
12711 | 环境 | Nc général
12713 | 的 | particule structure dans la structure de
12714 | 改善 | Nc général
12716 | ， | ponctuation faible
12717 | 吸引 | verbe principal
12719 | 了 | particule temps action finie
12720 | 国内外 | Nc général
12723 | 大 | adj qualificatif général attribut du sujet
12724 | 财团 | Nc général
12726 | 、 | ponctuation faible
12727 | 大 | adj qualificatif général attribut du sujet
12728 | 企业 | Nc général
12730 | 的 | particule structure dans la structure de
12731 | 雄厚 | adj qualificatif général attribut du sujet
12733 | 资金 | Nc général
12735 | 、 | ponctuation faible
12736 | 先进 | adj qualificatif général attribut du sujet
12738 | 经验 | Nc général
12740 | 、 | ponctuation faible
12741 | 先进 | adj qualificatif général attribut du sujet
12743 | 技术 | Nc général
12745 | 接踵而至 | verbe principal
12749 | 。 | ponctuation forte
12750 | 加拿大 | Np lieu
12753 | 太平 | Nc général
12755 | 矿业 | Nc général
12757 | 有限 | adj qualificatif général attribut du sujet
12759 | 公司 | Nc général
12761 | 投资 | verbe principal
12763 | 二千九百七十万 | num cardinale
12770 | 元 | spécificatif
12771 | 与 | prep général
12772 | 呼盟 | Np abbreviation
12774 | 一 | num cardinale
12775 | 家 | spécificatif
12776 | 铅 | Nc général
12777 | 锌 | Nc général
12778 | 银 | Nc général
12779 | 矿 | Nc général
12780 | 联合 | adv général
12782 | 建立 | verbe principal
12784 | 了 | particule temps action finie
12785 | 有限 | adj qualificatif général attribut du sujet
12787 | 责任 | Nc général
12789 | 公司 | Nc général
12791 | ， | ponctuation faible
12792 | 瑞士 | Np lieu
12794 | 特联 | Np autre
12796 | 投资 | Nc général
12798 | 集团 | Nc général
12800 | 投资 | verbe principal
12802 | 二千万 | num cardinale
12805 | 美元 | spécificatif
12807 | 与 | prep général
12808 | 宝日希勒 | Np autre
12812 | 煤矿 | Nc général
12814 | 联合 | adv général
12816 | 建立 | verbe principal
12818 | 六十万 | num cardinale
12821 | 千瓦 | spécificatif
12823 | 的 | particule structure dans la structure de
12824 | 电站 | Nc général
12826 | ， | ponctuation faible
12827 | 美国 | Np lieu
12829 | 环球 | Nc général
12831 | 集团 | Nc général
12833 | 有限 | adj qualificatif général attribut du sujet
12835 | 公司 | Nc général
12837 | 与 | conj coordination lier que d'expressions
12838 | 满洲里 | Np lieu
12841 | 国际 | Nc général
12843 | 贸易 | Nc général
12845 | 公司 | Nc général
12847 | 联合 | adv général
12849 | 改组 | verbe principal
12851 | 了 | particule temps action finie
12852 | 满洲里 | Np lieu
12855 | 服装厂 | Nc général
12858 | 。 | ponctuation forte
12859 | 据 | prep général
12860 | 不完全 | adj qualificatif général attribut du sujet
12863 | 统计 | Nc général
12865 | ， | ponctuation faible
12866 | 一九九四年 | Nc années
12871 | 以来 | Nc notion de direction
12873 | ， | ponctuation faible
12874 | 呼盟 | Np abbreviation
12876 | 新建 | verbe principal
12878 | 三资 | adj qualificatif général attribut du sujet
12880 | 企业 | Nc général
12882 | 四十二 | num cardinale
12885 | 家 | spécificatif
12886 | ， | ponctuation faible
12887 | 累计 | adv général
12889 | 引进 | verbe principal
12891 | 国外 | Nc général
12893 | 资金 | Nc général
12895 | 四千多万 | num cardinale
12899 | 美元 | spécificatif
12901 | 、 | ponctuation faible
12902 | 国内 | Nc général
12904 | 资金 | Nc général
12906 | 六千多万 | num cardinale
12910 | 元 | spécificatif
12911 | ， | ponctuation faible
12912 | 引进 | verbe principal
12914 | 国内外 | Nc général
12917 | 先进 | adj qualificatif général attribut du sujet
12919 | 技术 | Nc général
12921 | 三十多 | num cardinale
12924 | 项 | spécificatif
12925 | ， | ponctuation faible
12926 | 与 | prep général
12927 | 东北 | Np lieu
12929 | 、 | ponctuation faible
12930 | 华东 | Np lieu
12932 | 、 | ponctuation faible
12933 | 华南 | Np lieu
12935 | 、 | ponctuation faible
12936 | 北京 | Np lieu
12938 | 等 | particule autres
12939 | 地 | Nc général
12940 | 结成 | verbe principal
12942 | 合作 | Nc général
12944 | 对子 | Nc général
12946 | 一百多 | num cardinale
12949 | 个 | spécificatif
12950 | 。 | ponctuation forte
12951 | 据 | prep général
12952 | 了解 | Nc général
12954 | ， | ponctuation faible
12955 | 去年 | Nc notion de temps saison et Jie Qi
12957 | 呼盟 | Np abbreviation
12959 | 易货 | adj qualificatif général attribut du sujet
12961 | 贸易 | Nc général
12963 | 完成 | verbe principal
12965 | 三点五亿 | num cardinale
12969 | 美元 | spécificatif
12971 | ， | ponctuation faible
12972 | 比 | prep général
12973 | 上 | det démonstratif
12974 | 年 | spécificatif
12975 | 现汇 | Nc général
12977 | 贸易 | Nc général
12979 | 成倍 | adv général
12981 | 增长 | verbe principal
12983 | ， | ponctuation faible
12984 | 出口 | verbe principal
12986 | 创汇 | verbe principal
12988 | 一千零三十七万 | num cardinale
12995 | 美元 | spécificatif
12997 | ， | ponctuation faible
12998 | 是 | verbe copule
12999 | 上 | det démonstratif
13000 | 年 | spécificatif
13001 | 的 | particule structure dans la structure de
13002 | 四 | num cardinale
13003 | 倍 | spécificatif
13004 | 多 | adv général
13005 | ， | ponctuation faible
13006 | 经济 | Nc général
13008 | 技术 | Nc général
13010 | 合作 | Nc général
13012 | 完成 | verbe principal
13014 | 二千八百三十万 | num cardinale
13021 | 美元 | spécificatif
13023 | ， | ponctuation faible
13024 | 是 | verbe copule
13025 | 上 | det démonstratif
13026 | 年 | spécificatif
13027 | 的 | particule structure dans la structure de
13028 | 一点五 | num cardinale
13031 | 倍 | spécificatif
13032 | 。 | ponctuation forte
13033 | （ | ponctuation parenthèses
13034 | 完 | verbe principal
13035 | ） | ponctuation parenthèses
13036 | 中国 | Np lieu
13038 | 对 | prep général
13039 | 外 | Nc général
13040 | 贸易 | Nc général
13042 | 进出口 | Nc général
13045 | 继续 | verbe principal
13047 | 增长 | verbe principal
13049 | 新华社 | Nc général
13052 | 北京 | Np lieu
13054 | 三月 | Nc mois
13056 | 十三日 | Nc jour
13059 | 电 | Nc général
13060 | 据 | prep général
13061 | 海关 | Nc général
13063 | 总署 | Nc général
13065 | 提供 | verbe principal
13067 | 的 | particule structure suffix de modifier
13068 | 统计 | Nc général
13070 | 数据 | Nc général
13072 | ， | ponctuation faible
13073 | 今年 | Nc notion de temps saison et Jie Qi
13075 | 一 | Nc abbreviation
13076 | 至 | prep général
13077 | 二月份 | Nc mois
13080 | 中国 | Np lieu
13082 | 对 | prep général
13083 | 外 | Nc général
13084 | 贸易 | Nc général
13086 | 进出口 | Nc général
13089 | 继续 | verbe principal
13091 | 保持 | verbe principal
13093 | 增长 | Nc général
13095 | 势头 | Nc général
13097 | ， | ponctuation faible
13098 | 进出口 | Nc général
13101 | 总值 | Nc général
13103 | 达 | verbe principal
13104 | 三百六十一亿 | num cardinale
13110 | 美元 | spécificatif
13112 | ， | ponctuation faible
13113 | 比 | prep général
13114 | 去年 | Nc notion de temps saison et Jie Qi
13116 | 同 | adj qualificatif général épithète
13117 | 期 | Nc général
13118 | 增长 | verbe principal
13120 | 百分之十三点九 | num cardinale
13127 | 。 | ponctuation forte
13128 | 其中 | Nc général
13130 | 出口 | Nc général
13132 | 为 | verbe copule
13133 | 一百七十八点三亿 | num cardinale
13141 | 美元 | spécificatif
13143 | ， | ponctuation faible
13144 | 比 | prep général
13145 | 去年 | Nc notion de temps saison et Jie Qi
13147 | 同 | adj qualificatif général épithète
13148 | 期 | Nc général
13149 | 下降 | verbe principal
13151 | 百分之一点三 | num cardinale
13157 | ； | ponctuation forte
13158 | 进口 | Nc général
13160 | 一百八十二点七亿 | num cardinale
13168 | 美元 | spécificatif
13170 | ， | ponctuation faible
13171 | 增长 | verbe principal
13173 | 百分之三十四点一 | num cardinale
13181 | 。 | ponctuation forte
13182 | 今年 | Nc notion de temps saison et Jie Qi
13184 | 一 | Nc abbreviation
13185 | 至 | prep général
13186 | 二月份 | Nc mois
13189 | ， | ponctuation faible
13190 | 中国 | Np lieu
13192 | 一般 | adj qualificatif général attribut du sujet
13194 | 贸易 | Nc général
13196 | 出口 | Nc général
13198 | 明显 | adv général
13200 | 下降 | verbe principal
13202 | ， | ponctuation faible
13203 | 加工 | Nc général
13205 | 贸易 | Nc général
13207 | 继续 | verbe principal
13209 | 稳定 | adv général
13211 | 增长 | verbe principal
13213 | 。 | ponctuation forte
13214 | 加工 | Nc général
13216 | 贸易 | Nc général
13218 | 进出口 | Nc général
13221 | 总额 | Nc général
13223 | 达 | verbe principal
13224 | 一百八十四点九亿 | num cardinale
13232 | 美元 | spécificatif
13234 | ， | ponctuation faible
13235 | 比 | prep général
13236 | 去年 | Nc notion de temps saison et Jie Qi
13238 | 同 | adj qualificatif général épithète
13239 | 期 | Nc général
13240 | 增长 | verbe principal
13242 | 百分之二十三点六 | num cardinale
13250 | ， | ponctuation faible
13251 | 占 | verbe principal
13252 | 全部 | det indéfini
13254 | 进出口 | Nc général
13257 | 总额 | Nc général
13259 | 的 | particule structure dans la structure de
13260 | 百分之五十一点二 | num cardinale
13268 | 。 | ponctuation forte
13269 | 经济 | Nc général
13271 | 特区 | Nc général
13273 | 进出口 | Nc général
13276 | 总值 | Nc général
13278 | 为 | verbe copule
13279 | 四十二点九亿 | num cardinale
13285 | 美元 | spécificatif
13287 | ， | ponctuation faible
13288 | 增长 | verbe principal
13290 | 百分之三点四 | num cardinale
13296 | 。 | ponctuation forte
13297 | 保税区 | Nc général
13300 | 进出口 | Nc général
13303 | 总值 | Nc général
13305 | 为 | verbe copule
13306 | 四点九亿 | num cardinale
13310 | 美元 | spécificatif
13312 | ， | ponctuation faible
13313 | 增长 | verbe principal
13315 | 一点三 | num cardinale
13318 | 倍 | spécificatif
13319 | 。 | ponctuation forte
13320 | 中国 | Np lieu
13322 | 机电 | Nc général
13324 | 产品 | Nc général
13326 | 进出口 | Nc général
13329 | 贸易 | Nc général
13331 | 继续 | verbe principal
13333 | 增加 | verbe principal
13335 | ， | ponctuation faible
